Model 1,Model 2,Shots,Metric,Model 1 Mean,Model 2 Mean,Difference,t-statistic,p-value,Significant (p<0.05)
Tip_Adapter_RN50,APE_RN50,1,ACC,38.654434250764524,44.31192660550458,-5.657492354740057,-7.707589967370533,2.9766687397466126e-05,True
Tip_Adapter_RN50,GDA_CLIP_Custom_FSL1_RN50,1,ACC,38.654434250764524,13.48623853211009,25.168195718654435,35.70768690345229,5.2422540610561324e-11,True
Tip_Adapter_RN50,GDA_CLIP_Custom_FSL4_RN50,1,ACC,38.654434250764524,16.330275229357795,22.32415902140673,50.50858363958138,2.3459955225884076e-12,True
Tip_Adapter_RN50,GDA_CLIP_RN50,1,ACC,38.654434250764524,41.40672782874618,-2.7522935779816535,-4.258442010666455,0.0021159958975452598,True
APE_Custom_FSL1_RN50,APE_Custom_FSL4_RN50,1,ACC,2.0489296636085625,2.4770642201834865,-0.42813455657492394,-1.1052631578947363,0.2977150637132929,False
APE_Custom_FSL1_RN50,APE_RN50,1,ACC,2.0489296636085625,44.31192660550458,-42.26299694189602,-47.95066686343864,3.739193941670383e-12,True
APE_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL1_RN50,1,ACC,2.0489296636085625,13.48623853211009,-11.437308868501527,-11.985100288965407,7.78180340926098e-07,True
APE_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,1,ACC,2.0489296636085625,16.330275229357795,-14.281345565749232,-21.87727624273699,4.109876195142882e-09,True
APE_Custom_FSL1_RN50,GDA_CLIP_RN50,1,ACC,2.0489296636085625,41.40672782874618,-39.357798165137616,-51.96260655147367,1.8186127772490377e-12,True
APE_Custom_FSL4_RN50,APE_RN50,1,ACC,2.4770642201834865,44.31192660550458,-41.834862385321095,-54.9599045189725,1.099439212029806e-12,True
APE_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL1_RN50,1,ACC,2.4770642201834865,13.48623853211009,-11.009174311926603,-15.09345884812358,1.0688458825436108e-07,True
APE_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL4_RN50,1,ACC,2.4770642201834865,16.330275229357795,-13.85321100917431,-28.208622990669507,4.2998203118067376e-10,True
APE_Custom_FSL4_RN50,GDA_CLIP_RN50,1,ACC,2.4770642201834865,41.40672782874618,-38.92966360856269,-74.3131135730489,7.317935671340365e-14,True
APE_RN50,GDA_CLIP_Custom_FSL1_RN50,1,ACC,44.31192660550458,13.48623853211009,30.825688073394492,47.59991838155422,3.993663908210861e-12,True
APE_RN50,GDA_CLIP_Custom_FSL4_RN50,1,ACC,44.31192660550458,16.330275229357795,27.981651376146786,38.418860145602515,2.7237658002173533e-11,True
APE_RN50,GDA_CLIP_RN50,1,ACC,44.31192660550458,41.40672782874618,2.9051987767584038,4.81394194915887,0.000954993823348056,True
GDA_CLIP_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,1,ACC,13.48623853211009,16.330275229357795,-2.844036697247706,-5.271663114101237,0.000512737627604054,True
GDA_CLIP_Custom_FSL1_RN50,GDA_CLIP_RN50,1,ACC,13.48623853211009,41.40672782874618,-27.920489296636088,-43.741493871968885,8.52099828764992e-12,True
GDA_CLIP_Custom_FSL4_RN50,GDA_CLIP_RN50,1,ACC,16.330275229357795,41.40672782874618,-25.076452599388382,-54.20027585642554,1.2457259082808876e-12,True
TIMO_Custom_FSL1_RN50,TIMO_Custom_FSL4_RN50,1,F1_MACRO,6.127444667547222,6.685804935804936,-0.5583602682577142,-0.9667669268938749,0.3589194088181614,False
TIMO_Custom_FSL1_RN50,TIMO_RN50,1,F1_MACRO,6.127444667547222,40.291962922018065,-34.16451825447084,-42.62344284531536,1.0746181308080358e-11,True
TIMO_Custom_FSL1_RN50,TIMO_S_Custom_FSL1_RN50,1,F1_MACRO,6.127444667547222,6.381398370828518,-0.2539537032812964,-1.1268207906477425,0.2889643826279157,False
TIMO_Custom_FSL1_RN50,TIMO_S_Custom_FSL4_RN50,1,F1_MACRO,6.127444667547222,6.6293324730824725,-0.5018878055352509,-0.8955590620350206,0.39380985413047087,False
TIMO_Custom_FSL1_RN50,TIMO_S_RN50,1,F1_MACRO,6.127444667547222,41.06885385959475,-34.94140919204753,-65.21764585653023,2.3649899669570303e-13,True
TIMO_Custom_FSL1_RN50,Tip_Adapter_Custom_FSL1_RN50,1,F1_MACRO,6.127444667547222,0.06298880539025753,6.064455862156964,10.458732045363325,2.460389119676706e-06,True
TIMO_Custom_FSL1_RN50,Tip_Adapter_Custom_FSL4_RN50,1,F1_MACRO,6.127444667547222,0.028018629585882648,6.099426037961339,10.410446961680217,2.5576077861336097e-06,True
TIMO_Custom_FSL1_RN50,Tip_Adapter_RN50,1,F1_MACRO,6.127444667547222,30.917586834729537,-24.790142167182317,-38.86926605942522,2.4539240441175805e-11,True
TIMO_Custom_FSL1_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,6.127444667547222,0.870544808204982,5.25689985934224,9.682769310112684,4.676464115618636e-06,True
TIMO_Custom_FSL1_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,6.127444667547222,0.8363527339229246,5.291091933624297,9.885619244770627,3.937485534195971e-06,True
TIMO_Custom_FSL1_RN50,APE_RN50,1,F1_MACRO,6.127444667547222,39.75858247986247,-33.631137812315245,-56.04151336703973,9.229922179206536e-13,True
TIMO_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,6.127444667547222,11.979953726828727,-5.852509059281505,-10.365327189195437,2.6522940896892807e-06,True
TIMO_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,6.127444667547222,14.61527490751541,-8.487830239968188,-11.480908158662983,1.1211991926358575e-06,True
TIMO_Custom_FSL1_RN50,GDA_CLIP_RN50,1,F1_MACRO,6.127444667547222,35.325927236522894,-29.19848256897567,-52.70296007408825,1.6017996486593088e-12,True
TIMO_Custom_FSL4_RN50,TIMO_RN50,1,F1_MACRO,6.685804935804936,40.291962922018065,-33.60615798621313,-63.98747939693167,2.806174750778532e-13,True
TIMO_Custom_FSL4_RN50,TIMO_S_Custom_FSL1_RN50,1,F1_MACRO,6.685804935804936,6.381398370828518,0.3044065649764178,0.530315005475022,0.6087270662068183,False
TIMO_Custom_FSL4_RN50,TIMO_S_Custom_FSL4_RN50,1,F1_MACRO,6.685804935804936,6.6293324730824725,0.05647246272246331,0.45365442448130366,0.6608183694104033,False
TIMO_Custom_FSL4_RN50,TIMO_S_RN50,1,F1_MACRO,6.685804935804936,41.06885385959475,-34.383048923789815,-41.43721654838679,1.3837803357762761e-11,True
TIMO_Custom_FSL4_RN50,Tip_Adapter_Custom_FSL1_RN50,1,F1_MACRO,6.685804935804936,0.06298880539025753,6.622816130414678,11.134104740873958,1.4534316191838434e-06,True
TIMO_Custom_FSL4_RN50,Tip_Adapter_Custom_FSL4_RN50,1,F1_MACRO,6.685804935804936,0.028018629585882648,6.657786306219053,11.240829889898162,1.3408595122202962e-06,True
TIMO_Custom_FSL4_RN50,Tip_Adapter_RN50,1,F1_MACRO,6.685804935804936,30.917586834729537,-24.231781898924602,-38.696957339407234,2.5534825902244027e-11,True
TIMO_Custom_FSL4_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,6.685804935804936,0.870544808204982,5.815260127599954,9.786389375233854,4.281505786225041e-06,True
TIMO_Custom_FSL4_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,6.685804935804936,0.8363527339229246,5.849452201882011,12.339710144658989,6.068198358000219e-07,True
TIMO_Custom_FSL4_RN50,APE_RN50,1,F1_MACRO,6.685804935804936,39.75858247986247,-33.07277754405753,-46.06486419325712,5.358250023754706e-12,True
TIMO_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,6.685804935804936,11.979953726828727,-5.294148791023791,-13.720913224545567,2.4402273191421694e-07,True
TIMO_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,6.685804935804936,14.61527490751541,-7.929469971710474,-15.299036428531794,9.502582773101474e-08,True
TIMO_Custom_FSL4_RN50,GDA_CLIP_RN50,1,F1_MACRO,6.685804935804936,35.325927236522894,-28.64012230071796,-58.11848175512499,6.657555628517312e-13,True
TIMO_RN50,TIMO_S_Custom_FSL1_RN50,1,F1_MACRO,40.291962922018065,6.381398370828518,33.910564551189545,47.9822074857287,3.717208650592411e-12,True
TIMO_RN50,TIMO_S_Custom_FSL4_RN50,1,F1_MACRO,40.291962922018065,6.6293324730824725,33.662630448935595,59.874509759736206,5.096104463118868e-13,True
TIMO_RN50,TIMO_S_RN50,1,F1_MACRO,40.291962922018065,41.06885385959475,-0.7768909375766881,-0.9682277967842605,0.3582281259529966,False
TIMO_RN50,Tip_Adapter_Custom_FSL1_RN50,1,F1_MACRO,40.291962922018065,0.06298880539025753,40.22897411662781,40.83843163443777,1.576475343644221e-11,True
TIMO_RN50,Tip_Adapter_Custom_FSL4_RN50,1,F1_MACRO,40.291962922018065,0.028018629585882648,40.263944292432186,41.113334922093706,1.4845384010891478e-11,True
TIMO_RN50,Tip_Adapter_RN50,1,F1_MACRO,40.291962922018065,30.917586834729537,9.374376087288528,9.260791255052753,6.754854216219145e-06,True
TIMO_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,40.291962922018065,0.870544808204982,39.42141811381308,40.84790254598092,1.5732047455280186e-11,True
TIMO_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,40.291962922018065,0.8363527339229246,39.45561018809514,50.2053554400367,2.4762118625661578e-12,True
TIMO_RN50,APE_RN50,1,F1_MACRO,40.291962922018065,39.75858247986247,0.5333804421555968,0.626562666164144,0.5465078409298403,False
TIMO_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,40.291962922018065,11.979953726828727,28.31200919518934,42.485475657568365,1.1062914596504602e-11,True
TIMO_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,40.291962922018065,14.61527490751541,25.676688014502655,31.78789469342733,1.4816982533877375e-10,True
TIMO_RN50,GDA_CLIP_RN50,1,F1_MACRO,40.291962922018065,35.325927236522894,4.9660356854951715,9.231701918026594,6.931809365661541e-06,True
TIMO_S_Custom_FSL1_RN50,TIMO_S_Custom_FSL4_RN50,1,F1_MACRO,6.381398370828518,6.6293324730824725,-0.2479341022539545,-0.4251115495101076,0.6807388219244577,False
TIMO_S_Custom_FSL1_RN50,TIMO_S_RN50,1,F1_MACRO,6.381398370828518,41.06885385959475,-34.68745548876623,-63.40915001169125,3.0446049312926283e-13,True
TIMO_S_Custom_FSL1_RN50,Tip_Adapter_Custom_FSL1_RN50,1,F1_MACRO,6.381398370828518,0.06298880539025753,6.318409565438261,9.589979681697294,5.064393392230667e-06,True
TIMO_S_Custom_FSL1_RN50,Tip_Adapter_Custom_FSL4_RN50,1,F1_MACRO,6.381398370828518,0.028018629585882648,6.353379741242636,9.62555295831078,4.9116312292136406e-06,True
TIMO_S_Custom_FSL1_RN50,Tip_Adapter_RN50,1,F1_MACRO,6.381398370828518,30.917586834729537,-24.53618846390102,-34.814275151620606,6.575216046983316e-11,True
TIMO_S_Custom_FSL1_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,6.381398370828518,0.870544808204982,5.510853562623536,8.739475882151076,1.0850214523843521e-05,True
TIMO_S_Custom_FSL1_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,6.381398370828518,0.8363527339229246,5.545045636905593,9.661447022374107,4.762619743011591e-06,True
TIMO_S_Custom_FSL1_RN50,APE_RN50,1,F1_MACRO,6.381398370828518,39.75858247986247,-33.37718410903395,-53.88087616215094,1.3135892912133833e-12,True
TIMO_S_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,6.381398370828518,11.979953726828727,-5.598555356000209,-9.3715431824086,6.125245850314179e-06,True
TIMO_S_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,6.381398370828518,14.61527490751541,-8.233876536686893,-10.920190462476775,1.7118454023184143e-06,True
TIMO_S_Custom_FSL1_RN50,GDA_CLIP_RN50,1,F1_MACRO,6.381398370828518,35.325927236522894,-28.944528865694377,-50.57218025157386,2.3196608652252773e-12,True
TIMO_S_Custom_FSL4_RN50,TIMO_S_RN50,1,F1_MACRO,6.6293324730824725,41.06885385959475,-34.43952138651228,-44.6228465133664,7.125952606042471e-12,True
TIMO_S_Custom_FSL4_RN50,Tip_Adapter_Custom_FSL1_RN50,1,F1_MACRO,6.6293324730824725,0.06298880539025753,6.566343667692215,12.006840183583455,7.662599029354394e-07,True
TIMO_S_Custom_FSL4_RN50,Tip_Adapter_Custom_FSL4_RN50,1,F1_MACRO,6.6293324730824725,0.028018629585882648,6.60131384349659,12.118698569330768,7.080302530442451e-07,True
TIMO_S_Custom_FSL4_RN50,Tip_Adapter_RN50,1,F1_MACRO,6.6293324730824725,30.917586834729537,-24.288254361647063,-42.328093964091096,1.1436939838623067e-11,True
TIMO_S_Custom_FSL4_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,6.6293324730824725,0.870544808204982,5.758787664877491,10.391872833182498,2.59612751370665e-06,True
TIMO_S_Custom_FSL4_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,6.6293324730824725,0.8363527339229246,5.792979739159548,13.42710112202393,2.940708912264307e-07,True
TIMO_S_Custom_FSL4_RN50,APE_RN50,1,F1_MACRO,6.6293324730824725,39.75858247986247,-33.12925000678,-45.69137372684047,5.7639474861899584e-12,True
TIMO_S_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,6.6293324730824725,11.979953726828727,-5.3506212537462545,-13.950526505684069,2.1145214672816646e-07,True
TIMO_S_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,6.6293324730824725,14.61527490751541,-7.985942434432937,-16.533859308591676,4.829916308151071e-08,True
TIMO_S_Custom_FSL4_RN50,GDA_CLIP_RN50,1,F1_MACRO,6.6293324730824725,35.325927236522894,-28.696594763440423,-69.10270820439169,1.406273450622893e-13,True
TIMO_S_RN50,Tip_Adapter_Custom_FSL1_RN50,1,F1_MACRO,41.06885385959475,0.06298880539025753,41.0058650542045,51.10707901609113,2.110715950012109e-12,True
TIMO_S_RN50,Tip_Adapter_Custom_FSL4_RN50,1,F1_MACRO,41.06885385959475,0.028018629585882648,41.040835230008874,50.90837007359557,2.1857922282214135e-12,True
TIMO_S_RN50,Tip_Adapter_RN50,1,F1_MACRO,41.06885385959475,30.917586834729537,10.151267024865216,11.875827737438911,8.412848566276761e-07,True
TIMO_S_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,41.06885385959475,0.870544808204982,40.19830905138977,51.62745361502147,1.9273268025112628e-12,True
TIMO_S_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,41.06885385959475,0.8363527339229246,40.23250112567183,58.20796378859962,6.566228468925466e-13,True
TIMO_S_RN50,APE_RN50,1,F1_MACRO,41.06885385959475,39.75858247986247,1.310271379732285,1.4774362388436295,0.1736755975490923,False
TIMO_S_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,41.06885385959475,11.979953726828727,29.088900132766028,34.97636637709093,6.307759842397715e-11,True
TIMO_S_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,41.06885385959475,14.61527490751541,26.453578952079344,31.21265166726049,1.7440391781384868e-10,True
TIMO_S_RN50,GDA_CLIP_RN50,1,F1_MACRO,41.06885385959475,35.325927236522894,5.74292662307186,11.601439540144641,1.026155182220898e-06,True
Tip_Adapter_Custom_FSL1_RN50,Tip_Adapter_Custom_FSL4_RN50,1,F1_MACRO,0.06298880539025753,0.028018629585882648,0.03497017580437488,1.1819967880535382,0.26749437976755724,False
Tip_Adapter_Custom_FSL1_RN50,Tip_Adapter_RN50,1,F1_MACRO,0.06298880539025753,30.917586834729537,-30.85459802933928,-132.55942563277284,4.020365814873956e-16,True
Tip_Adapter_Custom_FSL1_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,0.06298880539025753,0.870544808204982,-0.8075560028147245,-4.118864779160866,0.0026023464921309763,True
Tip_Adapter_Custom_FSL1_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,0.06298880539025753,0.8363527339229246,-0.7733639285326671,-3.0683204338786756,0.013390294314351873,True
Tip_Adapter_Custom_FSL1_RN50,APE_RN50,1,F1_MACRO,0.06298880539025753,39.75858247986247,-39.695593674472214,-39.114548362963006,2.319555940653306e-11,True
Tip_Adapter_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,0.06298880539025753,11.979953726828727,-11.916964921438469,-17.69429271213982,2.666923384345488e-08,True
Tip_Adapter_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,0.06298880539025753,14.61527490751541,-14.552286102125152,-26.175523247835613,8.368058884947084e-10,True
Tip_Adapter_Custom_FSL1_RN50,GDA_CLIP_RN50,1,F1_MACRO,0.06298880539025753,35.325927236522894,-35.26293843113264,-49.54442894260526,2.7887847566962137e-12,True
Tip_Adapter_Custom_FSL4_RN50,Tip_Adapter_RN50,1,F1_MACRO,0.028018629585882648,30.917586834729537,-30.889568205143654,-137.33577115504005,2.923951899980754e-16,True
Tip_Adapter_Custom_FSL4_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,0.028018629585882648,0.870544808204982,-0.8425261786190994,-4.128391581190315,0.0025656319442128187,True
Tip_Adapter_Custom_FSL4_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,0.028018629585882648,0.8363527339229246,-0.808334104337042,-3.309274085927418,0.009094428718229354,True
Tip_Adapter_Custom_FSL4_RN50,APE_RN50,1,F1_MACRO,0.028018629585882648,39.75858247986247,-39.73056385027659,-38.89435399955911,2.439791330193121e-11,True
Tip_Adapter_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,0.028018629585882648,11.979953726828727,-11.951935097242844,-17.840241156731363,2.4814891026166247e-08,True
Tip_Adapter_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,0.028018629585882648,14.61527490751541,-14.587256277929527,-26.29514682456321,8.035480147738899e-10,True
Tip_Adapter_Custom_FSL4_RN50,GDA_CLIP_RN50,1,F1_MACRO,0.028018629585882648,35.325927236522894,-35.297908606937014,-49.840291997422554,2.64374808336857e-12,True
Tip_Adapter_RN50,APE_Custom_FSL1_RN50,1,F1_MACRO,30.917586834729537,0.870544808204982,30.047042026524554,74.74732452432518,6.944649394903857e-14,True
Tip_Adapter_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,30.917586834729537,0.8363527339229246,30.08123410080661,86.60507542442294,1.8486305543977678e-14,True
Tip_Adapter_RN50,APE_RN50,1,F1_MACRO,30.917586834729537,39.75858247986247,-8.840995645132931,-8.990640487171321,8.611028655708407e-06,True
Tip_Adapter_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,30.917586834729537,11.979953726828727,18.93763310790081,31.337006655789168,1.683230046367772e-10,True
Tip_Adapter_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,30.917586834729537,14.61527490751541,16.302311927214127,33.22512737942515,9.982608036829642e-11,True
Tip_Adapter_RN50,GDA_CLIP_RN50,1,F1_MACRO,30.917586834729537,35.325927236522894,-4.408340401793357,-6.297511550415384,0.00014140142990962072,True
APE_Custom_FSL1_RN50,APE_Custom_FSL4_RN50,1,F1_MACRO,0.870544808204982,0.8363527339229246,0.034192074282057394,0.1347917652340775,0.8957428677459117,False
APE_Custom_FSL1_RN50,APE_RN50,1,F1_MACRO,0.870544808204982,39.75858247986247,-38.888037671657486,-37.98528450101076,3.0149795828596434e-11,True
APE_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,0.870544808204982,11.979953726828727,-11.109408918623744,-15.813279233364145,7.125858114631583e-08,True
APE_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,0.870544808204982,14.61527490751541,-13.744730099310427,-21.11557759161546,5.62255619625833e-09,True
APE_Custom_FSL1_RN50,GDA_CLIP_RN50,1,F1_MACRO,0.870544808204982,35.325927236522894,-34.45538242831791,-47.42346254744972,4.128912081522806e-12,True
APE_Custom_FSL4_RN50,APE_RN50,1,F1_MACRO,0.8363527339229246,39.75858247986247,-38.922229745939546,-40.21842856174066,1.807950435047957e-11,True
APE_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,0.8363527339229246,11.979953726828727,-11.143600992905803,-20.1830871346338,8.378205103385566e-09,True
APE_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,0.8363527339229246,14.61527490751541,-13.778922173592486,-29.1020233389707,3.256720317461714e-10,True
APE_Custom_FSL4_RN50,GDA_CLIP_RN50,1,F1_MACRO,0.8363527339229246,35.325927236522894,-34.48957450259997,-61.55008840540741,3.9773782160907823e-13,True
APE_RN50,GDA_CLIP_Custom_FSL1_RN50,1,F1_MACRO,39.75858247986247,11.979953726828727,27.778628753033743,43.62707706316351,8.72336883580222e-12,True
APE_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,39.75858247986247,14.61527490751541,25.14330757234706,26.311018475477848,7.992466717515318e-10,True
APE_RN50,GDA_CLIP_RN50,1,F1_MACRO,39.75858247986247,35.325927236522894,4.432655243339575,6.176754736828276,0.00016336718609691363,True
GDA_CLIP_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,1,F1_MACRO,11.979953726828727,14.61527490751541,-2.6353211806866828,-5.418386109698275,0.00042272799169819955,True
GDA_CLIP_Custom_FSL1_RN50,GDA_CLIP_RN50,1,F1_MACRO,11.979953726828727,35.325927236522894,-23.34597350969417,-49.026454584382236,3.0644756819967943e-12,True
GDA_CLIP_Custom_FSL4_RN50,GDA_CLIP_RN50,1,F1_MACRO,14.61527490751541,35.325927236522894,-20.710652329007484,-35.56577829649698,5.432291862392153e-11,True
TIMO_Custom_FSL1_RN50,TIMO_Custom_FSL4_RN50,2,ACC,12.140672782874615,13.547400611620796,-1.406727828746181,-1.2968183765668508,0.22695281082656282,False
TIMO_Custom_FSL1_RN50,TIMO_RN50,2,ACC,12.140672782874615,47.88990825688073,-35.74923547400611,-34.84596373564958,6.521953989059762e-11,True
TIMO_Custom_FSL1_RN50,TIMO_S_Custom_FSL1_RN50,2,ACC,12.140672782874615,13.761467889908257,-1.6207951070336417,-7.571428571428569,3.427025962815223e-05,True
TIMO_Custom_FSL1_RN50,TIMO_S_Custom_FSL4_RN50,2,ACC,12.140672782874615,15.382262996941895,-3.24159021406728,-2.6224630208973165,0.02769884556500881,True
TIMO_Custom_FSL1_RN50,TIMO_S_RN50,2,ACC,12.140672782874615,48.65443425076454,-36.51376146788992,-43.2982736680117,9.335263460761983e-12,True
TIMO_Custom_FSL1_RN50,Tip_Adapter_Custom_FSL1_RN50,2,ACC,12.140672782874615,1.1926605504587156,10.9480122324159,11.557075874937585,1.0600617326619375e-06,True
TIMO_Custom_FSL1_RN50,Tip_Adapter_Custom_FSL4_RN50,2,ACC,12.140672782874615,1.1926605504587156,10.9480122324159,11.749112592911816,9.216387319858838e-07,True
TIMO_Custom_FSL1_RN50,Tip_Adapter_RN50,2,ACC,12.140672782874615,40.73394495412843,-28.593272171253815,-32.999999999999964,1.0607712425468977e-10,True
TIMO_Custom_FSL1_RN50,APE_Custom_FSL1_RN50,2,ACC,12.140672782874615,3.5474006116207955,8.593272171253819,14.032470361233718,2.010182925199109e-07,True
TIMO_Custom_FSL1_RN50,APE_Custom_FSL4_RN50,2,ACC,12.140672782874615,3.394495412844037,8.746177370030578,10.44788796787771,2.4818626650013526e-06,True
TIMO_Custom_FSL1_RN50,APE_RN50,2,ACC,12.140672782874615,47.09480122324159,-34.95412844036697,-31.19723058901442,1.7517485135310096e-10,True
TIMO_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL1_RN50,2,ACC,12.140672782874615,20.948012232415902,-8.807339449541287,-8.425359752153865,1.4598863398101249e-05,True
TIMO_Custom_FSL1_RN50,GDA_CLIP_Custom_FSL4_RN50,2,ACC,12.140672782874615,25.96330275229358,-13.822629969418964,-12.36000367828498,5.98360073549964e-07,True
TIMO_Custom_FSL1_RN50,GDA_CLIP_RN50,2,ACC,12.140672782874615,47.217125382263,-35.07645259938838,-29.418854015178848,2.957043316010173e-10,True
TIMO_Custom_FSL4_RN50,TIMO_RN50,2,ACC,13.547400611620796,47.88990825688073,-34.342507645259936,-38.29150862949039,2.8059246296432272e-11,True
TIMO_Custom_FSL4_RN50,TIMO_S_Custom_FSL1_RN50,2,ACC,13.547400611620796,13.761467889908257,-0.21406727828746064,-0.20492925701547943,0.8421871358738156,False
TIMO_Custom_FSL4_RN50,TIMO_S_Custom_FSL4_RN50,2,ACC,13.547400611620796,15.382262996941895,-1.8348623853210988,-6.137949055234262,0.000171194161399726,True
TIMO_Custom_FSL4_RN50,TIMO_S_RN50,2,ACC,13.547400611620796,48.65443425076454,-35.107033639143744,-37.103108609976005,3.720490885906573e-11,True
TIMO_Custom_FSL4_RN50,Tip_Adapter_Custom_FSL1_RN50,2,ACC,13.547400611620796,1.1926605504587156,12.354740061162081,11.660316319693282,9.82992184071964e-07,True
TIMO_Custom_FSL4_RN50,Tip_Adapter_Custom_FSL4_RN50,2,ACC,13.547400611620796,1.1926605504587156,12.354740061162081,13.036026682640802,3.7917927351655457e-07,True
TIMO_Custom_FSL4_RN50,Tip_Adapter_RN50,2,ACC,13.547400611620796,40.73394495412843,-27.186544342507638,-28.611334650447844,3.7896562630592983e-10,True
TIMO_Custom_FSL4_RN50,APE_Custom_FSL1_RN50,2,ACC,13.547400611620796,3.5474006116207955,10.0,10.328604930665508,2.732214288143488e-06,True
TIMO_Custom_FSL4_RN50,APE_Custom_FSL4_RN50,2,ACC,13.547400611620796,3.394495412844037,10.15290519877676,10.536291037514848,2.3126493517382393e-06,True
TIMO_Custom_FSL4_RN50,APE_RN50,2,ACC,13.547400611620796,47.09480122324159,-33.547400611620795,-29.867622440935556,2.5836226800022584e-10,True
TIMO_Custom_FSL4_RN50,GDA_CLIP_Custom_FSL1_RN50,2,ACC,13.547400611620796,20.948012232415902,-7.400611620795106,-6.967896696801903,6.553284463162393e-05,True
